Solution index,Edge index,Total cell-cell edges,Edges colored,Color percentage
116,1138,2438,1299,0.532813781788351
121,1138,2438,1299,0.532813781788351
129,1138,2438,1299,0.532813781788351
134,1138,2438,1299,0.532813781788351
138,1138,2438,1299,0.532813781788351
158,1138,2438,1299,0.532813781788351
173,1138,2438,1299,0.532813781788351
179,1138,2438,1299,0.532813781788351
194,1138,2438,1299,0.532813781788351
201,1138,2438,1299,0.532813781788351
219,1138,2438,1299,0.532813781788351
226,1138,2438,1299,0.532813781788351
231,1138,2438,1299,0.532813781788351
237,1138,2438,1299,0.532813781788351
243,1138,2438,1299,0.532813781788351
261,1138,2438,1299,0.532813781788351
267,1138,2438,1299,0.532813781788351
271,1138,2438,1299,0.532813781788351
278,1138,2438,1299,0.532813781788351
301,1138,2438,1299,0.532813781788351
309,1138,2438,1299,0.532813781788351
315,1138,2438,1299,0.532813781788351
117,1137,2434,1296,0.532456861133936
135,1137,2434,1296,0.532456861133936
149,1137,2434,1296,0.532456861133936
157,1137,2434,1296,0.532456861133936
176,1137,2434,1296,0.532456861133936
180,1137,2434,1296,0.532456861133936
182,1137,2434,1296,0.532456861133936
204,1137,2434,1296,0.532456861133936
208,1137,2434,1296,0.532456861133936
222,1137,2434,1296,0.532456861133936
230,1137,2434,1296,0.532456861133936
239,1137,2434,1296,0.532456861133936
255,1137,2434,1296,0.532456861133936
268,1137,2434,1296,0.532456861133936
270,1137,2434,1296,0.532456861133936
276,1137,2434,1296,0.532456861133936
296,1137,2434,1296,0.532456861133936
308,1137,2434,1296,0.532456861133936
120,1136,2422,1285,0.530553261767135
137,1136,2422,1285,0.530553261767135
139,1136,2422,1285,0.530553261767135
145,1136,2422,1285,0.530553261767135
161,1136,2422,1285,0.530553261767135
178,1136,2422,1285,0.530553261767135
195,1136,2422,1285,0.530553261767135
200,1136,2422,1285,0.530553261767135
220,1136,2422,1285,0.530553261767135
229,1136,2422,1285,0.530553261767135
248,1136,2422,1285,0.530553261767135
250,1136,2422,1285,0.530553261767135
257,1136,2422,1285,0.530553261767135
264,1136,2422,1285,0.530553261767135
274,1136,2422,1285,0.530553261767135
282,1136,2422,1285,0.530553261767135
289,1136,2422,1285,0.530553261767135
293,1136,2422,1285,0.530553261767135
312,1136,2422,1285,0.530553261767135
322,1136,2422,1285,0.530553261767135
